id,timestamp,chain,hash,user_address,token_address,token_amount,action
1,1672780925,1886350457,0xfedf86d20dca8062f2c0619e74557fb09df8754161220aa1103df189edfc9e68,0xade09131c6f43fe22c2cbabb759636c43cfc181e,0xa03258b76Ef13AF716370529358f6A79eb03ec12,1.0,2
2,1672815083,1886350457,0x31185a9751f885655e2324ed59551510823a5e9f207e4cf177a321b77296c4a6,0xd78c323477500744214f662c15c82895a0bbdae9,0xa03258b76Ef13AF716370529358f6A79eb03ec12,49993.4,1
3,1672930555,1886350457,0x6c56fae03cfc751f3d4539b9fc03bb0fd7cc7327aa422062a2c92c366ace3a89,0x09c6fedfbbc7861b95c3be56df9bff2328392970,0xa03258b76Ef13AF716370529358f6A79eb03ec12,1.99795,1
4,1672942790,1886350457,0x99694fe9a2098905298f1f3ca97a4a8300cd3d0fface42dea7d3295d934a8b15,0x560034a84358e18ffaf5f25ee3f32107cf4f7eed,0xa03258b76Ef13AF716370529358f6A79eb03ec12,5.00059,1
5,1672958258,1886350457,0x97cc5e16ead3ff46a4a91fd136c5d036e223da84094e7b53f68e158871b0b077,0xfe264f8a5f66a750f9a24b69f3e27b88ea8632c4,0xa03258b76Ef13AF716370529358f6A79eb03ec12,1.98784,1
6,1672981044,1886350457,0x460a500a2559c93ca4332dd7aeb3d314cf9b64ffe7ea0c9a675266738f193afa,0x8e60a3364cd2c86b76a0f979a09f960cd919c09b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.000999145,1
7,1673273865,1886350457,0x7896aafb301f6e6983e53140de710b37570455a0bd37d0db66f1d55364c01dac,0x29a519e21d6a97cdb82270b69c98bac6426cdcf9,0xa03258b76Ef13AF716370529358f6A79eb03ec12,49991.4,1
8,1671729171,1886350457,0xa69a7228814f1d266ba05a37dd1407bbecf90e39e8ab3056fda67fe364f47c0d,0xade09131c6f43fe22c2cbabb759636c43cfc181e,0xa03258b76Ef13AF716370529358f6A79eb03ec12,400.0,1
9,1671747687,1886350457,0xf2a9c4ea8bbb18f8aafdc0f4bd755fa59b6698d1401ae9a46dd49fabef2d2df6,0xade09131c6f43fe22c2cbabb759636c43cfc181e,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.999777,1
10,1671747749,1886350457,0xd167ed5b79b3d2d29e28b4daf81446dd806a4ffd35848ebd77351fdaf335e374,0xade09131c6f43fe22c2cbabb759636c43cfc181e,0xa03258b76Ef13AF716370529358f6A79eb03ec12,9e-13,2
11,1671815855,1886350457,0x6224b4d635781592c3c4e1652368effe4ac592b6c74b763414cf63cc4192a483,0xade09131c6f43fe22c2cbabb759636c43cfc181e,0xa03258b76Ef13AF716370529358f6A79eb03ec12,1.0,2
12,1671817289,1886350457,0xe16a09dbc60e8003415fbbf6de3360c24329d41adad876a96f3114becfe180c9,0x8e60a3364cd2c86b76a0f979a09f960cd919c09b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0399921,1
13,1671817579,1886350457,0x4bd36d64b0bd0b5078315e6647bc6896e1e6f6d36d15a401a87f458a83f2208c,0x8e60a3364cd2c86b76a0f979a09f960cd919c09b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0199961,2
14,1671817613,1886350457,0xacfb2aa2d6d7756fd8058e0c670b127e4ba1b6eba002d4ad3a5f9b220be52cdd,0x8e60a3364cd2c86b76a0f979a09f960cd919c09b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0199961,2
15,1671817901,1886350457,0xa5097938cc7130906184ae67d6537ef4c7461aa3229bd044c458405084c86b6c,0x8e60a3364cd2c86b76a0f979a09f960cd919c09b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,1e-18,2
16,1671818585,1886350457,0x803bf328cdc480421ef2bcd49208b0c767200ce272624a894468f3bf932a1112,0x8e60a3364cd2c86b76a0f979a09f960cd919c09b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0400271,1
17,1671850759,1886350457,0x5ab53cd8bcc7f160f920fdcd768a46fd7870822e201ac3092838920a575482c1,0x8e60a3364cd2c86b76a0f979a09f960cd919c09b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0400271,2
18,1671850961,1886350457,0x3202a08e54606ee6ea6d176746ed0f2bbbfe2bc7fcead588f7e4598eeb6cd861,0x8e60a3364cd2c86b76a0f979a09f960cd919c09b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0204377,1
19,1671850997,1886350457,0xb065f76f23bfcaecc1284fedf832f5bd92d2979e690a0ef1ef7cdc02bb6cda26,0x8e60a3364cd2c86b76a0f979a09f960cd919c09b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.01958,1
20,1671851315,1886350457,0xdbe0f8e0cb3ed6107a6686516d1301ff62bc49f6f2f2adb45893299bfc88d5bf,0x8e60a3364cd2c86b76a0f979a09f960cd919c09b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0300132,2
21,1671851641,1886350457,0x983b5223c61314ab80ca11d765791be00f7fc1d63130303672b1cfa9cde75895,0x8e60a3364cd2c86b76a0f979a09f960cd919c09b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0100044,2
22,1674595277,1886350457,0x2569bdd29d44a6a8be12c131943d9990d46f8a954d9d1da20ca4aa93e60019bd,0x7c941fe8a889837119e101c819d39431664c9c60,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.00998223,1
23,1674597051,1886350457,0xcf65825786c74a488a1a1bb3b88dd6ac1c52bd28fa47241da4aa90659d6d2c27,0x108790657a41ceba1cb84d7076a0d02e6b71312a,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.209571,1
24,1674627600,1886350457,0x641b9bd451ac1be1a322cb8048b3651a387f2e879294a5608559c9f1fb4b9615,0x75749aaa3944483fe5b4d1e7083f31d3fae76145,0xeF1348dAC70e8349513E4Ae7498F302e27102101,0.985068,1
25,1674655024,1886350457,0x83e71b0229a595cf3ab9b92641a43629b5ae41acd08bca9fa66edc61d33827cb,0x07029499d002f0bac847de418c26ede67ecfc9f2,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0998086,1
26,1674655104,1886350457,0xeeb531e54c1258d172c5e542e5e3cb674d2085fafb1ce50b5da47fcba266b7f2,0x07029499d002f0bac847de418c26ede67ecfc9f2,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0500439,1
27,1674659494,1886350457,0xfb6fd77b8f4dc709586da5d01b487a2f9d17559c85b9588651fdb97fa8e5a75e,0x5afd152be371dea15b5225c4a2247eaf8357ff50,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.59885,1
28,1674659638,1886350457,0x6a1883cc784fc8241237302a33580bbb5296b91c8b0d5cf98ba1d1f77c0f8068,0x0e01b9d728bef0f3a0d88be539704a6513bec4c7,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.499049,1
29,1674659880,1886350457,0x54d6560b2d0c51b7e889a8ba4fb836a2346d0a85f85cd01c5085bc17049f953c,0x86717e9e21efe8ff6a588f648519102a5aed1740,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.598858,1
30,1674660052,1886350457,0x759fb21cfb210f06f52a113cc2e6cf62cf1b05975fe0c7ec52207b26c0dc4427,0xb0bd355dc280590b06b0bda0d27e71c985d5d640,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.698668,1
31,1674660236,1886350457,0x37e852e5baabe56636955685c51ea4474c88d1dac750a945bb3b5ed817542278,0x7129613bbb5b65580aed50d64d47cddb6b840159,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.798478,1
32,1674660526,1886350457,0x5e3a52a3bdb3615d60291cf70de91f85eefc8526b14ce93b3043aa4d97ba02cb,0x626b4322eed8bd64f2c9be85ee7aa992a63bdbff,0xa03258b76Ef13AF716370529358f6A79eb03ec12,1.19772,1
33,1674660634,1886350457,0xa87eb106bc590d47e79d11b17433cf1511a178f45b7e08c93b86864a6b6803ba,0x48c8a47d0d01918141a2690b937e421cae62ce87,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.499049,1
34,1674663244,1886350457,0x7bce3ffeeeec96eea21586b930d30ba476ecb6a6a3995713438494e44f1a4565,0x0376e4dc6368737543f19e3e9b58dd7836ccceee,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.598863,1
35,1674665920,1886350457,0xb1975ced142118419334c034a65d4f77ac8c4d7bf38dd0c18bf62aae31dc96a3,0x500a6c5fc7014cd6a8ac50e0babef645cc0f4d78,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.199602,1
36,1674667110,1886350457,0x5babdc9bb51fdc242ac4c6e91f7ce98db1cdccfe98412ab73dd41ded90a97b4d,0x41f9b085ca7bb67e22a2117661c4787b41c77127,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0499066,1
37,1674677060,1886350457,0xac0a92c6ce36f732c7fee8257746dc0ba1e7a4d5d0cbf5b6003f0c704ea1c7f4,0x1edcd6be0b63316a75f79cb970401746958dcf11,0xa03258b76Ef13AF716370529358f6A79eb03ec12,2.01922,1
38,1674679893,1886350457,0x416297919738f9b2da72e93c285db0dcaa28a4ffa0f8b6b7b5a6945437ae16f7,0xd9251ad83439c9c1d90af4a6d153fcc1f7da0407,0xa03258b76Ef13AF716370529358f6A79eb03ec12,10.9718,2
39,1674708226,1886350457,0x29614c221f19c98fc502a9560549be282f3d49bf8b06b3f44cf70ee024702b39,0x05203fbd775d509422b3f8f4151a629a9535bb11,0xa03258b76Ef13AF716370529358f6A79eb03ec12,3.99127,1
40,1674739685,1886350457,0x513e674d0cf1259826ca361eb7d53d3fdea8a9800739cea15ab998d9d7a9498b,0x55faa230525440ed3ce48661a38a2ce25b6dc474,0xa03258b76Ef13AF716370529358f6A79eb03ec12,19.9603,1
41,1674742965,1886350457,0xcc4426be03425cd33168269ec60b28db29dde0b269bdbd856544e2426d135f68,0xea33263c734eff98f1796ac474d8de2914d1178b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.129756,1
42,1674771938,1886350457,0x0f69d06991afc33c6e69480d981d71dbd208c451ae4e82fa5028e29b7918226b,0xaea51b7e1773f70104c55e1cbb7c04ef5cab5236,0xa03258b76Ef13AF716370529358f6A79eb03ec12,2.11558,1
43,1674772910,1886350457,0x5619b36115358f210bf6c98a9391fd3ace07ea6c2077a6ed4dcf7dd3e67697ae,0x617eea439ff520fbdb8006d6c69e96422e958727,0xa03258b76Ef13AF716370529358f6A79eb03ec12,1.99588,1
44,1674780966,1886350457,0x82644df1bf730ed33002121d57a1acf3213ef913cebc9bc9e7e0f76f719f20cc,0x4ed21594fd86a1533f5de1b359d01934864a9f22,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0109827,1
45,1674802820,1886350457,0x499a90b327417b4082b5bc8337ff3d1c23a644ce05bc2a7d1a2623f7f8163ae4,0x34f099c29c45ee4ae55bc219e019dc1136431995,0xa03258b76Ef13AF716370529358f6A79eb03ec12,10.9736,2
46,1674807109,1886350457,0x809fc23aab399bf88b56bf24d69eb978b89b674c251bdefbea126b3abdd992ed,0x86070222395d2035ec39d55aaf2d93170b12babf,0xa03258b76Ef13AF716370529358f6A79eb03ec12,1.99905,1
47,1674929669,1886350457,0xea064ae8eae0330acd7a5ad6465e6dc5aadd0bcdead3a3668816381f9e61b128,0x9eff5b715d0e2c0ecdacb029c742dd516a751213,0xa03258b76Ef13AF716370529358f6A79eb03ec12,63.8695,1
48,1674944086,1886350457,0x324cc00182cfcf67d99d70255d30fb0823f2b849433b0307a464b85f7cad2f88,0xca484596d443c4916f7c29acf5f17909ad2bc053,0xeF1348dAC70e8349513E4Ae7498F302e27102101,0.000605222,1
49,1674953077,1886350457,0x3da993225007186e8619c6c87da85bef2fc1c427613be32db0d9a3ba5ef046bb,0x1ac1a90b1dcd33f7979be3afa9dcd3b70b8a76a0,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.00998108,1
50,1674953327,1886350457,0x8b64c9621bbdc71c46b9859592f8a0c3c752acf6064a0d5f52408383cfafdb8b,0x1ac1a90b1dcd33f7979be3afa9dcd3b70b8a76a0,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0101807,1
51,1674953401,1886350457,0x85c4d9f447ebacc1ebd2f0531a8cf4ab85d3fe663e99ee68c4bf631d16a56e11,0x4ac756c7afed95cd7700124dddc0ecc3eb347bb7,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0119773,1
52,1674953772,1886350457,0xa098ac610557bc56a0ad7bbc398fdb1c2dd82e017a35724db2c61ca21d8d13b3,0x4ac756c7afed95cd7700124dddc0ecc3eb347bb7,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0109792,1
53,1674954292,1886350457,0x92fb21f3414ca46285ded61009c1000900617c3fb39c2da3272a59552bce56e5,0x617eea439ff520fbdb8006d6c69e96422e958727,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.498969,2
54,1674954704,1886350457,0xeed81c812b03473e7732b623d45218abadd6fed4ccc0cdc09b479c096d34ae84,0x1ac1a90b1dcd33f7979be3afa9dcd3b70b8a76a0,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.112812,1
55,1674954776,1886350457,0x263fddd709e86b03abd79b35754e8d43b9521a662fa48d6946729cb455c42eb0,0x1ac1a90b1dcd33f7979be3afa9dcd3b70b8a76a0,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0997305,2
56,1674954830,1886350457,0x825bbfc0f235238322c6ea3d5e3ece281b3f866705d974b1e5cfb16b1aa1d0ca,0x1ac1a90b1dcd33f7979be3afa9dcd3b70b8a76a0,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.129838,1
57,1674955528,1886350457,0xe341b89d77b1a1515b75c575d86d6d44e2ddd8662e093693466c6e5110128d19,0x4ac756c7afed95cd7700124dddc0ecc3eb347bb7,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0219914,1
58,1674955630,1886350457,0xd92b58dd739f04f6fc5af872184366ef77eaf88140594ed9b430334614e76a54,0x4ac756c7afed95cd7700124dddc0ecc3eb347bb7,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0337109,2
59,1674955698,1886350457,0x9c631e67afea001b4a17a8a12e3cd3d7f42a0d3b5ea917852ce424bbafafc265,0x4ac756c7afed95cd7700124dddc0ecc3eb347bb7,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.112751,1
60,1675001322,1886350457,0x2d6d30c5bed4127207ff185cd0a6046430b494a07b47d72b5adcbd37fb38c4ab,0x620cb18d0e5a491312ac36b6f6d453ecada15409,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.000368303,1
61,1674156109,1886350457,0x3ea9bddf322d31a926a2fa4eff724ca91d47d67d5430ab5661ba17f661bfa181,0x22916038dd6a3cfd82a9b448a2c62a6867f8ba29,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.213875,1
62,1674156683,1886350457,0x071ccdaf2991daffe544f22f8b9004bbded1b4413ee1cfd0837f93a803597f92,0xfa98c09a1cd9c2cb7d1e9c0ad2007314110d0a4d,0xeF1348dAC70e8349513E4Ae7498F302e27102101,0.000872338,1
63,1674157035,1886350457,0x7fe599055503868034d19ce6a49077088a84e9e37cdaf6ceab87c39db82664f7,0x085a1fbbb582f42d4a962083d153d7f289693db9,0xa03258b76Ef13AF716370529358f6A79eb03ec12,1.98216,1
64,1674158179,1886350457,0x90c6fd14714db2e603ad568391fefb3d8a767b39d9cab2cbcdaf967e845f6f44,0x36651f0ab4b3c2a3960494f812f50f2dd4c3bbd3,0xa03258b76Ef13AF716370529358f6A79eb03ec12,1.65025,1
65,1674159489,1886350457,0x61fd0bfcab62fbb97b778c3c17df122e889f605eab5e938425a4b06b6d4ad677,0x6810c7145212f1268c1fe9bff5df15ae034cd60c,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0109839,1
66,1674161229,1886350457,0x029ac7a91970e48319384cf2f89ba95a6bf3509d293c85dd387db915701a2723,0x26cfdd76f159c48c5aba58b215eec11f5b7f171b,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0109839,1
67,1674167792,1886350457,0x0bba3ff40c01307a1fd9a21fcf292a967a2c1a221ef692e219613de9feef8c99,0xc4b0ffe08b960a512b07f1afdafef84e428ecdce,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0724252,1
68,1674170626,1886350457,0x90ff51878e2c0bc533d0929058cb948f12a9ae47b515882396e2b5a263a264e0,0x88b0be658e72c5518b37ce0a5625d3fd494dbafa,0xa03258b76Ef13AF716370529358f6A79eb03ec12,101.638,1
69,1674204170,1886350457,0x80fb96062febcdeddae0cfa441c25db07d0b585d416c1577f98c31957f915ded,0xef1c68fb74782a63ca676e39887925bf38736ed6,0xa03258b76Ef13AF716370529358f6A79eb03ec12,697.976,2
70,1674204314,1886350457,0x0611cbc72d71f0857ffe2e278b4e6a9ed21d6592ef7a1de53e71f9cde2325637,0x23e57777c60155baade25879bcaa03123745e350,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.09,2
71,1674212379,1886350457,0x6d8f9904beb3a597b9fbef17c8142eec3caed05bfafed8bc6a8ea2e2b539ec53,0x59c37e94da9747052d4c051d1832bab10d4af2b5,0xa03258b76Ef13AF716370529358f6A79eb03ec12,4.06209,2
72,1674257213,1886350457,0x493a9939c5f65737febb244718c051fe4ab7d87e5ae6754fc2a1ef542e7c9d55,0x930078b36c09efef2f6016fcad2b3f71bd8da441,0xeF1348dAC70e8349513E4Ae7498F302e27102101,9.85863e-06,1
73,1674257515,1886350457,0xc170af398ef8cff8ee8492e8a82413de8486b19f8bc73b7a86cfe15e983e9e08,0x930078b36c09efef2f6016fcad2b3f71bd8da441,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.00997645,1
74,1674262489,1886350457,0x5bfbb07a15593d9c60cb470134ba5012aaced572c9619da73abe863b548d592a,0x71df93ae5a9a2ba5064ae90b9690b4fa9c413387,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.24954,1
75,1674270821,1886350457,0x1f16d0997a2252212b4c97c5856a3d6ae9fc7f1c11b98e4c5366e10b17211ad2,0xef7a834a3e7748a6985898bade117d4d9ab6c177,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.00199935,1
76,1674299176,1886350457,0x4b35495c39ba918a4a880ed672148f3bde593ac9583fdacce0dccd3840997f5c,0x3a8efb3a57ea4ffb5b3b2a1fb1d16c804ad235ff,0xa03258b76Ef13AF716370529358f6A79eb03ec12,4.98831,1
77,1674333363,1886350457,0xab79f0b430a9c093908acb6e9890cee1ca6744f04f3bddb9ba79cad0ecca42f2,0xcd531efadb2a5fc230ee1b55a510faa5e33a2fb8,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.49982,1
78,1674333729,1886350457,0x7876b9bc2a9b2d1d53b010332fbb0b6b0d2ce3645a3ada507acbe1b37b5bdaca,0xd9251ad83439c9c1d90af4a6d153fcc1f7da0407,0xa03258b76Ef13AF716370529358f6A79eb03ec12,9.97441,1
79,1674334363,1886350457,0x00dc8046c5620d9d8f2679f19fde9c2d794d904961ffbd426ab0805923f97453,0x90d49e70bfa2964637a35a9d0f4bf363086d3d32,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.998401,2
80,1674373416,1886350457,0x451d82db67ff6fe33ec1e3dfbf641239aabcf8198b846c64519af44debe998f5,0xcedf866187680e70296a8b9eece22a09b4f05798,0xeF1348dAC70e8349513E4Ae7498F302e27102101,0.00986299,1
81,1674375893,1886350457,0x4cea4c8d1308ff27c99908b6caf976014634b92c98858d64b0900819743b2fce,0x85fae604bbe3c5d5b441d39ae95e4708fab902f0,0xeF1348dAC70e8349513E4Ae7498F302e27102101,0.0692193,1
82,1674395615,1886350457,0x96976b46b5a721484c6aefa7d3a8c9a65e147ae0a82340f574450c96035aac7d,0x7c941fe8a889837119e101c819d39431664c9c60,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.000299465,1
83,1674406893,1886350457,0x158a9f3b293bab08a89d380692106b5ea0f3a3ef5a37ad6dd7211d31e066b807,0xf615a7ac36ebc3826ca0e3c9d318b5747f7deb7a,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.299019,1
84,1674411743,1886350457,0x5b55d56e4902a4e5af89c8517ba7fe9bf0567b3de64251037b6f7687cab35ae5,0xce73d12d7e7cba4d71858fca2063423124be39b0,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.0500454,1
85,1674422680,1886350457,0x5a89ddd30a5102045277bc667d1d3b44ca023044953790f11b83ac82cb71c54c,0xd9251ad83439c9c1d90af4a6d153fcc1f7da0407,0xa03258b76Ef13AF716370529358f6A79eb03ec12,4.98721,2
86,1674422914,1886350457,0x6e6e8ce81113f39ad7a23d9124d24c98a4a811208879bb691916eeb4ba20ab77,0xd9251ad83439c9c1d90af4a6d153fcc1f7da0407,0xa03258b76Ef13AF716370529358f6A79eb03ec12,5.98464,1
87,1674447946,1886350457,0xecc1bfe0e9541002cdc21f0e5671d2caf519e6577cfad856f41fca2afe56ecbf,0xffcf5f716031aeec733c21d305f1019fa6d6ce0f,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.239499,1
88,1674448860,1886350457,0xddeafbb9f15b601db43ea9ccd9bf4857bce30d4f284a97cd4ee76521816eae65,0x74c89e97f063cd1ad4fc13dac94bfd071d9d3c3e,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.209572,1
89,1674451165,1886350457,0xa52e941e5685daadf8cae0551258b6b26266a6139cf9d867958cd0cefa34cb26,0x1941aed37a6c1fd3c8da2e0bb7a048cce557c278,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.209572,1
90,1674451549,1886350457,0x5b797d403b74ebcf64b379193127c6f808c4f48839c813686a76fd62c1d4850e,0xf5a7166727837a6e9299f2f8914bf14a75e853af,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.209572,1
91,1674451777,1886350457,0x41217b5632e1da20fa3bc74ba3284f438eb38e10273124429b67888abb818f03,0xa9a532cb37847f8a37255fe84cabf0fe3425cd0a,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.209572,1
92,1674452133,1886350457,0x8dec5e81db0ae96c120d13c7c862ab45eadd7856450e84cf3ead1bd771920f21,0x951247393e3e63a3819e17bd28eb6d31c238422e,0xa03258b76Ef13AF716370529358f6A79eb03ec12,0.209572,1
